Player,Date,Opponent,Event,Result,SCBL,SCBA,SCHL,SCHA,SCLL,SCLA,RV,SR,TDL,TDA,TDS,TK ACC
JonathanMartinez,"Oct 17, 2020",Thomas Almeida,UFC Fight Night,W,2,2,2,2,0,0,0,0.000,0,0,0,0%
JonathanMartinez,"Oct 23, 2021",Zviad Lazishvili,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JonathanMartinez,"Oct 27, 2018",Andre Soukhamthath,UFC Fight Night,L,8,9,5,5,5,5,0,0.000,1,2,0,50%
JonathanMartinez,"Sep 30, 2017",Randy Hinds,Fist Fight League,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanMicallef,"Aug 18, 2023",Jack James,Hex Fight Series 27,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanMicallef,"Aug 27, 2022",Joshua Murphy,Demolition Fight Series 7,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanMicallef,"Feb 8, 2025",Kevin Jousset,UFC 312,W,2,2,0,0,0,0,0,0.000,0,0,0,0%
JonathanMicallef,"Mar 2, 2024",Aldin Bates,Hex Fight Series 29,L,-,-,-,-,-,-,-,-,-,-,-,-
JonathanMicallef,"May 26, 2023",Daniel Kerr,Hex Fight Series 26,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanMicallef,"Nov 18, 2022",Jamie Sporne,Hex Fight Series 24,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanMicallef,"Nov 18, 2023",Joseph Luciano,Hex Fight Series 28,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanMicallef,"Oct 15, 2024",Mohamed Ado,Dana White's Contender Series,W,1,1,0,0,0,0,1,0.000,1,2,0,50%
JonathanMicallef,"Sep 7, 2024",Matt Vaile,Hex Fight Series 32,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Apr 27, 2024",David Onama,UFC Fight Night,L,1,1,0,0,0,0,1,0.000,5,14,0,36%
JonathanPearce,"Apr 8, 2017",Peter Petties,SF,L,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Aug 19, 2017",Damir Ferhatbegovic,Bellator MMA Fight Series,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Aug 27, 2016",Quinten Culpepper,Valor Fights 37,L,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Dec 16, 2017",Nick Baker,Valor Fights,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Dec 3, 2022",Darren Elkins,UFC Fight Night,W,2,2,12,18,0,0,1,0.000,2,7,0,29%
JonathanPearce,"Feb 19, 2022",Christian Rodriguez,UFC Fight Night,W,4,5,1,1,0,0,0,0.000,6,10,0,60%
JonathanPearce,"Jul 23, 2022",Makwan Amirkhani,UFC Fight Night,W,0,0,37,37,0,0,0,0.000,4,5,0,80%
JonathanPearce,"Jul 9, 2019",Jacob Rosales,Dana White's Contender Series,W,9,9,21,30,0,0,1,0.000,4,8,0,50%
JonathanPearce,"Jun 25, 2016",Lance Lawrence,VF,L,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Jun 6, 2015",Anthony Morgan,Valor Fights,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Mar 19, 2016",Nickalas Martino,Valor Fights,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Nov 18, 2023",Joanderson Brito,UFC Fight Night,L,0,1,2,2,5,5,1,0.000,1,4,0,25%
JonathanPearce,"Nov 28, 2020",Kai Kamaka III,UFC Fight Night,W,2,3,4,6,0,0,0,0.000,5,7,0,71%
JonathanPearce,"Nov 8, 2014",Noe Quintanilla,ECSS,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Oct 12, 2024",Pat Sabatini,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JonathanPearce,"Oct 13, 2017",Omar Johnson,Bellator MMA - Alabama 500,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Oct 18, 2019",Joe Lauzon,UFC Fight Night,L,0,0,0,1,0,0,0,0.000,0,0,0,0%
JonathanPearce,"Sep 12, 2015",Chris Wright,Valor Fights,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Sep 21, 2018",Dedrek Sanders,WFC,W,-,-,-,-,-,-,-,-,-,-,-,-
JonathanPearce,"Sep 25, 2021",Omar Morales,UFC 266,W,0,0,1,2,0,0,0,0.000,6,11,0,55%
JonnyParsons,"Aug 3, 2019",Chris Cisneros,Destiny MMA,L,-,-,-,-,-,-,-,-,-,-,-,-
JonnyParsons,"Dec 14, 2019",Ty Freeman,Gladiator Challenge,W,-,-,-,-,-,-,-,-,-,-,-,-
JonnyParsons,"Dec 27, 2013",Christian Daigo,Unknown Event 12/27,W,-,-,-,-,-,-,-,-,-,-,-,-
JonnyParsons,"Jul 21, 2018",David Gladun,Dragon Fighting Championship,L,-,-,-,-,-,-,-,-,-,-,-,-
JonnyParsons,"Jul 22, 2023",Danny Roberts,UFC Fight Night,W,0,1,7,14,0,0,0,0.000,0,0,0,0%
JonnyParsons,"Jul 25, 2015",Shonie Carter,BCP,W,-,-,-,-,-,-,-,-,-,-,-,-
JonnyParsons,"Jun 11, 2021",Ricardo Chavez,iFF 7,W,-,-,-,-,-,-,-,-,-,-,-,-
JonnyParsons,"Nov 11, 2017",Eldon Sproat,Southside Boxing,W,-,-,-,-,-,-,-,-,-,-,-,-
JonnyParsons,"Oct 19, 2021",Solomon Renfro,Dana White's Contender Series,W,0,0,1,4,0,0,0,0.000,0,3,0,0%
JonnyParsons,"Oct 22, 2020",Juan Ramon Grano Medina,iFF 2,W,-,-,-,-,-,-,-,-,-,-,-,-
JonnyParsons,"Oct 5, 2013",Glenn Sparv,Muchzhima MMA,L,-,-,-,-,-,-,-,-,-,-,-,-
JonnyParsons,"Sep 24, 2020",Tyler Hill,iFF 1,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Apr 10, 2021",Luis Saldana,UFC Fight Night,L,0,0,4,6,0,0,1,0.000,4,7,0,57%
JordanGriffin,"Apr 13, 2012",Damian Norris,XFO 43,L,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Apr 18, 2015",Cameron Ramberg,Dakota FC 21,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanGriffin,"Apr 22, 2011",Tyler Hellenbrand,Combat USA,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanGriffin,"Apr 27, 2013",Alex Van Krevelen,Driller/SEG,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanGriffin,"Apr 8, 2016",Adam Ward,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Aug 8, 2015",Seth Dikun,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Dec 15, 2018",Dan Ige,UFC Fight Night,L,3,3,1,1,0,0,1,0.000,0,2,0,0%
JordanGriffin,"Feb 29, 2020",TJ Brown,UFC Fight Night,W,1,1,2,2,0,0,0,0.000,0,1,0,0%
JordanGriffin,"Jan 5, 2013",Dennis Anderson,Madtown Throwdown 29,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Jan 7, 2012",Ryan Smith,Madtown Throwdown 26,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanGriffin,"Jul 23, 2016",Juan Archuleta,KOTC,L,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Jul 26, 2014",Anthony Fleming,NAFC,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Jul 31, 2018",Maurice Mitchell,Dana White's Contender Series,W,0,0,0,0,0,0,0,0.000,0,1,0,0%
JordanGriffin,"Jun 1, 2018",Shawn West,LFA 41,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Jun 25, 2011",Gary Bivens,Combat USA,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanGriffin,"Jun 27, 2020",Youssef Zalal,UFC Fight Night,L,0,0,0,0,0,0,1,0.000,2,8,0,25%
JordanGriffin,"Jun 30, 2012",Evian Rodriguez,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Jun 7, 2014",Robert Tahtinen,CCP,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Mar 2, 2018",Darrick Minner,LFA 34,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"May 16, 2015",Ben Pierre-Saint,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Nov 14, 2015",Justin Likness,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Nov 16, 2013",Josh Wolfe,Great Lakes Combat Association,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanGriffin,"Oct 10, 2014",Dan Moret,RFA 19,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanGriffin,"Sep 14, 2019",Chas Skelly,UFC Fight Night,L,0,0,0,0,0,0,2,0.000,1,1,0,100%
JordanGriffin,"Sep 28, 2013",Gino DiGiulio,NAFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanGriffin,"Sep 30, 2017",Cody Stevens,RFO,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanLeavitt,"Apr 16, 2022",Trey Ogden,UFC Fight Night,W,0,1,0,1,0,0,0,0.000,0,3,0,0%
JordanLeavitt,"Aug 4, 2020",Jose Flores,Dana White's Contender Series,W,0,0,0,0,0,0,0,0.000,1,1,0,100%
JordanLeavitt,"Dec 14, 2019",John Walker,Gladiator Challenge,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanLeavitt,"Dec 18, 2021",Matt Sayles,UFC Fight Night,W,1,1,0,0,0,0,0,0.000,1,6,0,17%
JordanLeavitt,"Dec 5, 2020",Matt Wiman,UFC Fight Night,W,0,0,0,0,0,0,0,0.500,1,2,1,50%
JordanLeavitt,"Feb 22, 2020",Izzy William,BCM Promotions - Fight Night 8,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanLeavitt,"Feb 25, 2023",Victor Martinez,UFC Fight Night,W,2,3,3,4,0,0,0,0.000,0,2,0,0%
JordanLeavitt,"Jul 17, 2020",Leivon Lewis,LFA 85,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanLeavitt,"Jul 23, 2022",Paddy Pimblett,UFC Fight Night,L,5,7,2,3,0,0,0,0.000,3,9,0,33%
JordanLeavitt,"Jun 5, 2021",Claudio Puelles,UFC Fight Night,L,0,0,2,3,0,0,1,0.000,2,7,0,29%
JordanLeavitt,"May 31, 2025",Kurt Holobaugh,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,3,4,0,75%
JordanLeavitt,"May 9, 2019",Ray Ostrander,Final Fight Championship 36,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanLeavitt,"Nov 18, 2023",Chase Hooper,UFC Fight Night,L,1,1,0,0,0,0,1,0.000,0,2,0,0%
JordanLeavitt,"Oct 7, 2017",Tony Martinez,Gladiator Challenge,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanLeavitt,"Sep 14, 2018",Lucas Neufeld,Tuff-N-Uff,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanRadev,"Dec 29, 2007",Dean Lister,UFC 79,L,1,1,2,8,0,0,0,0.000,0,0,0,0%
JordanRadev,"Jun 12, 2007",Drew McFedries,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRadev,"Jun 18, 2006",Martin Zawada,2H2H,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRadev,"May 20, 2004",Jorge Santiago,It's Showtime,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRadev,"May 29, 2010",Maro Perak,M-1 Selection 2010,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanRadev,"Nov 8, 2008",Faycal Hucin,MaxFight,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRadev,"Oct 17, 2009",Alexander Shlemenko,FF 26,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRadev,"Sep 10, 2011",Paul Daley,BAMMA 7,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Aug 16, 2013",Brian Ortega,RFA 9,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Aug 5, 2017",Alvaro Herrera,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Dec 10, 2015",Lashawn Alcocks,FLP,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Dec 6, 2013",Ronnie Rogers,USFFC 15,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Jan 17, 2015",Soslan Abanokov,WSOF 17,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Jan 27, 2018",Gregor Gillespie,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Jun 27, 2015",Diego Saraiva,NFC 75,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Jun 30, 2012",Mark Dickman,RFA 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Jun 6, 2014",James Moontasri,RFA 15,L,-,-,-,-,-,-,-,-,-,-,-,-
JordanRinaldi,"Mar 16, 2019",Arnold Allen,UFC Fight Night,L,0,0,0,1,0,0,0,0.000,0,3,0,0%
JordanRinaldi,"May 17, 2014",Mike Stevens,Rings of Dreams,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"May 29, 2016",Abel Trujillo,UFC Fight Night,L,1,2,0,1,0,0,0,0.000,2,7,0,29%
JordanRinaldi,"May 7, 2010",Joey Carroll,Fight Lab Promotions,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Nov 12, 2011",Tenyeh Dixon,CDMMA,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Nov 20, 2010",Dennis Bermudez,PFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Nov 3, 2018",Jason Knight,UFC 230,W,0,0,0,0,0,0,1,0.000,3,4,0,75%
JordanRinaldi,"Nov 30, 2012",Jared Downing,RFA 5,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Nov 8, 2014",Joe Elmore,USFFC 21,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Oct 16, 2015",Clay Harvison,LFC 47,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Oct 23, 2010",Carlos Pena,TCC 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanRinaldi,"Sep 18, 2010",Biff Walizer,PCF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanVucenic,"Apr 13, 2019",Martin Paterson,MMA Battle Arena,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Apr 7, 2018",Luke Ord,Unity FC,L,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Aug 3, 2024",Guram Kutateladze,UFC Fight Night,L,7,7,0,2,0,0,0,0.000,0,5,0,0%
JordanVucenic,"Dec 12, 2020",Paul Hughes,CW 119,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Jul 20, 2024",Adrian Kepa,CW 174,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Jul 21, 2023",Brice Picaud,CW 157,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Jul 27, 2019",Rachid El Hazoume,Celtic Gladiator,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Mar 17, 2023",Tiziano Ferranti,CW 150,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Mar 18, 2022",James Hendin,CW 134,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Mar 20, 2021",Morgan Charrière,CW 122,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Mar 22, 2025",Chris Duncan,UFC Fight Night,L,1,1,0,0,1,1,0,0.000,1,2,0,50%
JordanVucenic,"Mar 30, 2024",Simone D'Anna,CW 169,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"May 12, 2017",Panicos Yusuf,TFC,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Nov 4, 2022",Paul Hughes,CW 145,L,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Oct 26, 2019",Konmon Deh,CW 109,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Sep 23, 2017",Shoaib Yousaf,ACB 70,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanVucenic,"Sep 26, 2020",Steve Aimable,CW 116,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWilliams,"Apr 27, 2019",Diego Herzog,Bellator 220,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWilliams,"Apr 30, 2016",Dwight Grant,CFC,L,-,-,-,-,-,-,-,-,-,-,-,-
JordanWilliams,"Feb 5, 2015",Christian Barber,TPF 22,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanWilliams,"Jan 25, 2014",J.C. Llamas,TWC 19,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanWilliams,"Jul 23, 2019",Ramazan Kuramagomedov,Dana White's Contender Series,L,3,3,2,4,0,0,0,0.000,0,0,0,0%
JordanWilliams,"Jul 24, 2021",Mickey Gall,UFC Fight Night,L,0,0,0,1,0,0,0,0.000,1,1,0,100%
JordanWilliams,"Jun 19, 2014",Kazula Vargas,TPF 19,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanWilliams,"Jun 22, 2013",Sean Choice,CCFC,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWilliams,"Jun 26, 2018",Tim Caron,Dana White's Contender Series,D,1,1,3,4,0,0,0,0.000,3,3,0,100%
JordanWilliams,"Mar 24, 2018",Alexander Lopez,DH,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWilliams,"May 12, 2018",Brandon Hester,Bellator 199,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWilliams,"Nov 19, 2015",Preston Scharf,TPF 25,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanWilliams,"Nov 6, 2021",Ian Machado Garry,UFC 268,L,0,0,2,2,0,0,0,0.000,0,1,0,0%
JordanWilliams,"Oct 10, 2015",Richard Rigmaden,WFC 15,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanWilliams,"Oct 3, 2020",Nassourdine Imavov,UFC Fight Night,L,0,0,7,10,0,0,0,0.000,0,3,0,0%
JordanWilliams,"Sep 15, 2020",Gregory Rodrigues,Dana White's Contender Series,W,0,0,1,1,0,0,0,0.000,0,0,0,0%
JordanWright,"Apr 19, 2017",John Stern,AFC 131,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWright,"Apr 23, 2022",Marc-Andre Barriault,UFC Fight Night,L,4,4,0,0,0,0,0,0.000,2,4,0,50%
JordanWright,"Aug 22, 2020",Ike Villanueva,UFC Fight Night,W,5,5,7,7,0,0,0,0.000,0,0,0,0%
JordanWright,"Dec 11, 2021",Bruno Silva,UFC 269,L,7,7,2,3,0,0,0,0.000,0,0,0,0%
JordanWright,"Feb 18, 2023",Zac Pauga,UFC Fight Night,L,7,7,4,6,0,0,0,0.000,0,1,0,0%
JordanWright,"Jan 12, 2018",Craig Wilkerson,LFA 30,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWright,"Jan 17, 2015",Ramon Dawson,Xplode Fight Series,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanWright,"Jan 17, 2020",Gabriel Checco,LFA 80,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWright,"Jan 18, 2017",John Stern,AFC 128,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWright,"Jan 30, 2016",Julian Hernandez,Gladiator Challenge,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWright,"Jul 11, 2015",Andrew Wright,Xplode Fight Series,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWright,"Jun 19, 2018",Anthony Hernandez,Dana White's Contender Series,D,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanWright,"Mar 21, 2015",Toby O'Neil,Xplode Fight Series,W,-,-,-,-,-,-,-,-,-,-,-,-
JordanWright,"May 15, 2021",Jamie Pickett,UFC 262,W,4,4,8,8,0,0,0,0.000,0,0,0,0%
JordanWright,"Nov 21, 2020",Joaquin Buckley,UFC 255,L,2,3,0,0,0,0,0,0.000,0,1,0,0%
JordanWright,"Nov 8, 2014",John Lee,Xplode Fight Series,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JordanWright,"Oct 15, 2022",Dusko Todorovic,UFC Fight Night,L,3,3,4,6,0,0,0,0.000,3,5,0,60%
JordanWright,"Sep 19, 2015",Edward Darby,Xplode Fight Series,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Apr 19, 2003",Justin James,VFC 4,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Aug 12, 2011",Joe Duarte,Strikeforce,L,-,-,-,-,-,-,-,-,-,-,-,-
JorgeGurgel,"Aug 21, 2010",KJ Noons,Strikeforce,L,0,0,0,0,0,0,0,0.000,0,2,0,0%
JorgeGurgel,"Feb 25, 2005",Jason Ireland,KOTC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Feb 28, 2014",Mike Ricci,TFC 27,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Jan 12, 2003",Gin Minajev,ICC 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Jan 12, 2013",Adriano Martins,Strikeforce,L,-,-,-,-,-,-,-,-,-,-,-,-
JorgeGurgel,"Jul 19, 2003",Luke Spencer,ACC 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Jul 5, 2008",Cole Miller,UFC 86,L,0,0,12,23,1,1,1,0.000,3,3,0,100%
JorgeGurgel,"Jul 7, 2007",Diego Saraiva,UFC 73,W,1,2,10,23,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Jun 19, 2009",Conor Heun,Strikeforce,W,-,-,-,-,-,-,-,-,-,-,-,-
JorgeGurgel,"Jun 28, 2006",Mark Hominick,UFC Fight Night 5,L,0,0,0,0,0,0,0,0.000,0,5,0,0%
JorgeGurgel,"Mar 1, 2008",John Halverson,UFC 82,W,2,2,2,4,5,5,0,0.000,1,5,0,20%
JorgeGurgel,"Mar 16, 2002",Calib Carr,UW,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Mar 16, 2002",Elvin Rodriguez,UW,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Mar 26, 2004",Joe Jordan,EC 56,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Mar 26, 2004",Gin Minajev,EC 56,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Mar 5, 2004",Steve Kinnison,FFC 8,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Mar 5, 2011",Billy Vaughan,Strikeforce,W,-,-,-,-,-,-,-,-,-,-,-,-
JorgeGurgel,"Nov 15, 2008",Aaron Riley,UFC 91,L,5,5,9,20,0,0,0,0.000,1,4,0,25%
JorgeGurgel,"Nov 23, 2003",Masakazu Imanari,Zst,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeGurgel,"Nov 6, 2009",Billy Evangelista,Strikeforce,L,-,-,-,-,-,-,-,-,-,-,-,-
JorgeGurgel,"Oct 20, 2007",Alvin Robinson,UFC 77,L,0,0,0,0,0,0,1,0.000,0,0,0,0%
JorgeGurgel,"Sep 23, 2006",Danny Abbadi,UFC 63,W,4,4,8,14,0,0,0,0.000,1,7,0,14%
JorgeMasvidal,"Apr 19, 2014",Pat Healy,UFC on Fox,W,9,10,9,11,0,0,0,1.000,1,1,1,100%
JorgeMasvidal,"Apr 20, 2013",Tim Means,UFC on Fox,W,0,1,2,4,0,0,0,0.125,6,8,1,75%
JorgeMasvidal,"Apr 21, 2005",Raphael Assuncao,FT 1,L,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"Apr 24, 2021",Kamaru Usman,UFC 261,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Apr 25, 2010",Naoyuki Kotani,Astra,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Apr 3, 2009",Nick Agallar,BFC,W,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"Apr 30, 2005",Joe Lauzon,AFC 12,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Apr 4, 2015",Al Iaquinta,UFC Fight Night,L,0,0,1,6,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Apr 8, 2023",Gilbert Burns,UFC 287,L,1,1,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Aug 22, 2006",Keith Wisniewski,Bodog Fight,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Dec 11, 2007",Brant Rose,CHF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Dec 15, 2006",Steve Berger,Bodog Fight,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Dec 17, 2011",Gilbert Melendez,Strikeforce,L,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"Dec 3, 2016",Jake Ellenberger,The Ultimate Fighter 24 Finale,W,4,5,8,12,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Dec 6, 2003",Julian Ortega,AFC 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Feb 18, 2006",David Gardner,AFC 15,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Feb 23, 2008",Ryan Healy,Strikeforce,W,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"Feb 4, 2010",Luis Palomino,G-Force Fights,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jan 28, 2017",Donald Cerrone,UFC Fight Night,W,8,10,1,1,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jul 11, 2020",Kamaru Usman,UFC 251,L,21,22,6,12,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jul 12, 2015",Cezar Ferreira,The Ultimate Fighter 21 Finale,W,1,1,2,3,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jul 14, 2007",Yves Edwards,Bodog Fight,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jul 14, 2012",Justin Wilcox,Strikeforce,W,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"Jul 19, 2003",Brian Geraghty,AFC 4,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jul 26, 2014",Daron Cruickshank,UFC on Fox,W,2,2,4,5,2,2,0,0.000,2,4,0,50%
JorgeMasvidal,"Jul 27, 2013",Michael Chiesa,UFC on Fox,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jul 30, 2005",Paul Rodriguez,AFC 13,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jul 30, 2016",Ross Pearson,UFC 201,W,6,6,2,4,0,0,0,1.000,1,1,1,100%
